comment_id,clean_text,normalized_text,suggested_label,sentiment_label,manual_label
Ugxsytgbau8s4ujKanx4AaABAg,seri aja udh hoki,seri aja udh hoki,,unknown,
UgwKch1vPqRfkY0LTXB4AaABAg,menit menuju piala duniaa,menit piala duniaa,,unknown,
UgyLm3AnWOqFdnZwkXd4AaABAg,sayur sayuri,sayur sayur,,unknown,
UgyVesgZq326SQDIxD94AaABAg,bismilah dejavu,bismilah dejavu,,unknown,
UgwSXFBPx_cssP7JnTZ4AaABAg,formasi ideal,formasi ideal,,unknown,
UgzjeNGruKnZTmaSU8J4AaABAg,indo arab,indo arab,,unknown,
UgxbPwvYdZHN3uokG3x4AaABAg,tunggu saja tuan rumah,tunggu tuan rumah,,unknown,
Ugxze0VwGRTQ90tc33B4AaABAg,indonesia pasti kalah,indonesia kalah,patriotic_sadness,unknown,
Ugzmf_LOrUVAty1Cgyd4AaABAg,apa yang di hitung lagi ndak ada masuk pada,hitung ndak masuk,,unknown,
UgwuH3ySAjFf39Nb4NB4AaABAg,persen kalah,persen kalah,technical_performance,unknown,
Ugx_iAg3-iwgMkmO5ll4AaABAg,insyaallah tidak lolos,insyaallah lolos,future_hope,unknown,
UgxITGymWbv5IuezGFF4AaABAg,semoga kalah,moga kalah,future_hope,unknown,
Ugxpbne9oUw3fpjWH-J4AaABAg,marselino tertawa dipojokan,marselino tertawa pojok,,unknown,
UgxKGTO1LFukCgpZ9al4AaABAg,bangun bangun udah siang jangan mimpi terus,bangun bangun udah siang mimpi,,unknown,
UgyBlx8lkxVA9qoFvxZ4AaABAg,do akan yang terbaik aj,do baik aj,,unknown,
UgzAjmzukKduuli_aS94AaABAg,masih ada harapan tetap berjuang sampai akhir,harap juang,future_hope,unknown,
UgzUOdc9ms8yT71fe-N4AaABAg,timnas harus menang,timnas menang,patriotic_sadness,unknown,
Ugym_RIgnowJRTEF7Kx4AaABAg,bismillahirrahmanirrahim,bismillahirrahmanirrahim,,unknown,
Ugxsytgbau8s4ujKanx4AaABAg,seri aja udh hoki,seri aja udh hoki,,unknown,
UgwKch1vPqRfkY0LTXB4AaABAg,menit menuju piala duniaa,menit piala duniaa,,unknown,
UgyLm3AnWOqFdnZwkXd4AaABAg,sayur sayuri,sayur sayur,,unknown,
UgyVesgZq326SQDIxD94AaABAg,bismilah dejavu,bismilah dejavu,,unknown,
UgwSXFBPx_cssP7JnTZ4AaABAg,formasi ideal,formasi ideal,,unknown,
UgzjeNGruKnZTmaSU8J4AaABAg,indo arab,indo arab,,unknown,
UgxbPwvYdZHN3uokG3x4AaABAg,tunggu saja tuan rumah,tunggu tuan rumah,,unknown,
Ugxze0VwGRTQ90tc33B4AaABAg,indonesia pasti kalah,indonesia kalah,patriotic_sadness,unknown,
Ugzmf_LOrUVAty1Cgyd4AaABAg,apa yang di hitung lagi ndak ada masuk pada,hitung ndak masuk,,unknown,
UgzbjuREU-uXxAJfZ914AaABAg,tolong liv tv nasional jng d sensor biar dari sabang sampai msroke bisa nonton pildin,liv tv nasional jng d sensor biar sabang msroke nonton pildin,,unknown,
Ugz1Qv5vHwfMfUNt7Bt4AaABAg,alhamdulillah terbaik untuk kalian semua,alhamdulillah baik,,unknown,
UgxFwSLucBGRoSvTr4x4AaABAg,alhamdulillah,alhamdulillah,,unknown,
UgztUbO1DvuR1QUSfdZ4AaABAg,berat berat,berat berat,,unknown,
UgwfwgpyUTorGGBuJRN4AaABAg,lolos mantap,lolos mantap,future_hope,unknown,
Ugwu3WnwQ5Mgb0t4yW54AaABAg,beratt bos,beratt bos,,unknown,
Ugx3DSYMKcROyzkQQG54AaABAg,pr masih sering hilang bola chemestry penyerang masih kurang,pr hilang bola chemestry serang,,unknown,
Ugxtp6sZF8Y7-hiTTrt4AaABAg,tuan rumah ber jaya ya,tuan rumah ber jaya,,unknown,
UgxhL1yssC35hw4RMpJ4AaABAg,indonesia bisa,indonesia,patriotic_sadness,unknown,
UgwNXG7ti75ak85JeqV4AaABAg,semoga yang terbaik,moga baik,future_hope,unknown,
UgyR4AgXVcikw5M_l-x4AaABAg,semoga bisa,moga,future_hope,unknown,
UgyuVdRPRFzC_EVslz94AaABAg,indonesia akan lolos,indonesia lolos,patriotic_sadness,unknown,
Ugw9TasszJpl9dDzYHJ4AaABAg,mentok di putaran setelah melihat match yang sudah di jalani perlu perbaikan di lini tengah dan depan,mentok putar match jalan baik lini,,unknown,
Ugz5GaO-kfLOrwUOsKF4AaABAg,semoga saja lolos,moga lolos,future_hope,unknown,
UgwAdTUOCXZFO7398bh4AaABAg,smoga lolos,smoga lolos,future_hope,unknown,
UgzKuwj6FSn9t28XUrV4AaABAg,semoga lolos,moga lolos,future_hope,unknown,
UgyZzeMH7_loEJz0RV94AaABAg,timnas bukan timenas,timnas timenas,patriotic_sadness,unknown,
UgwHgESmaOKAYZWt_Vd4AaABAg,dapat dong indonesia lolos besar,indonesia lolos,patriotic_sadness,unknown,
UgzCch_FhdMs0tbMieJ4AaABAg,terdepan mengabarkan,depan abar,,unknown,
Ugzj1zNPyvCGpEraHmJ4AaABAg,izin scren kak,izin scren kak,,unknown,
UgxLiCwYqjtgEYPy0sN4AaABAg,lolos bismillah,lolos bismillah,future_hope,unknown,
UgwbKxKBRJA2MRQVY3N4AaABAg,bisa lolos alhamdulillah,lolos alhamdulillah,future_hope,unknown,
Ugwms7xyt4AJ_8P-0kt4AaABAg,indo lolos,indo lolos,future_hope,unknown,
UgwIG9wUMtACp5UvOhd4AaABAg,di tunggu update terbaru nya,tunggu update baru nya,,unknown,
Ugw9pMT1KKTHTGi0b3d4AaABAg,akhirnya pulang lebih awal,pulang,,unknown,
UgxwemQGsz1lLU-1VN94AaABAg,sudah lebih baik dari tuan rumah qatar alhamdulillah,tuan rumah qatar alhamdulillah,,unknown,
UgwOkV-ryW8K-Lzl8Al4AaABAg,mesir poin,mesir poin,,unknown,
UgwYzYBSpt8yiw1OWxB4AaABAg,sayang kita berhadapan dengan brazil dulu,sayang hadap brazil,,unknown,
UgxqvOutknvv3gUdv9h4AaABAg,lolos lah,lolos,future_hope,unknown,
UgzA2fLyvRR0_yUztV54AaABAg,min infonya yang valid dong,min info valid,,unknown,
UgzLHGqqk0XBIaeaqfN4AaABAg,lolos di hongkong,lolos hongkong,future_hope,unknown,
UgzcJmlTpprgz14V1AZ4AaABAg,susah berat rasa tak mukin,susah berat mukin,,unknown,
Ugw9KH56v_JPu0UREIl4AaABAg,indonesia lolos,indonesia lolos,patriotic_sadness,unknown,
UgxzoNefYF0EJ2YSMlF4AaABAg,towel mana towel,towel towel,pssi_management,unknown,
Ugzbd889smo3MUHlxgx4AaABAg,gagal semua,gagal,negative_criticism,unknown,
UgxfiWcMinn5jJmprst4AaABAg,berat indonesia,berat indonesia,patriotic_sadness,unknown,
UgzfqL5wf3VBPOGzbz14AaABAg,sulit mentok rangking peringkat,sulit mentok rangking peringkat,,unknown,
UgyvzpsSCKw6DJEsuEd4AaABAg,masih belum maximal hsily,maximal hsily,,unknown,
UgwRkIZ2ZxLjz5YOXYh4AaABAg,tv nasional tayangin donk u aneh banget,tv nasional tayangin donk u aneh banget,,unknown,
UgwWwRxPAaRVLzyx3vR4AaABAg,oasti lolos,oasti lolos,future_hope,unknown,
Ugxg_V-tzGncWNvBoKV4AaABAg,kok resmi yang mengumumkan siapa,resmi umum,,unknown,
UgwhrBKfZWWzs_Ny8WZ4AaABAg,lebih banyak peringkat terbaik yang layak tapi bukan indo wkwkw,peringkat baik layak indo wkwkw,,unknown,
UgwJwL-2s1gzkfq9Y6Z4AaABAg,japan di atas angin,japan angin,,unknown,
UgyuwYBWFrpbwdGGDBF4AaABAg,lah uganda ko gaada di peringkat,uganda ko gaada peringkat,,unknown,
Ugzk5DgHpbbMKYgpmzh4AaABAg,itu apakah skor telak,skor telak,technical_performance,unknown,
Ugw8siXgRFAdhzPtuG14AaABAg,owh iya spanyol gaada ya,owh iya spanyol gaada,,unknown,
UgyxnQp5DlCIZNqXQxt4AaABAg,hoax jadi tidak perlu dilike share dan subscribe,hoax dilike share subscribe,,unknown,
Ugz_A9gWA34qQRdFesF4AaABAg,sulit keknya ga mungkin,sulit kek ga,,unknown,
UgzrbsRN3amhlWDWvQB4AaABAg,jangan lupa marocco punya brahim diaz,lupa marocco brahim diaz,,unknown,
UgwQ3s6tdKfj4icfDsR4AaABAg,mangats bang radit wkwkwk,mangats bang radit wkwkwk,,unknown,
UgxDq2aRNRo0qeCH7yZ4AaABAg,woilah raditya dika,woilah raditya dika,,unknown,
UgwDgA35L_ML8VJ1eU54AaABAg,bismillah loloss,bismillah loloss,,unknown,
UgzsIzIO8DRYNVI3jCR4AaABAg,raditya dika,raditya dika,,unknown,
UgyfUhvRayT0yXarOud4AaABAg,raditya dika,raditya dika,,unknown,
Ugxs8MbnNrVK_f08ocJ4AaABAg,uzbekistan akan buat kejutan di fiala dunia,uzbekistan kejut fiala dunia,,unknown,
UgxDDRXxmqV9i1a2fCZ4AaABAg,uzbekistan sama maroko si yang mungkin bakal mengejutkan lagi di edisi pildun nanti,uzbekistan maroko si kejut edisi pildun,,unknown,
UgzL7vZW84GqpIJOHmJ4AaABAg,menanti tanjung verde,tanjung verde,,unknown,
UgxzEh2r6Oj112A-CZ54AaABAg,banyak perspektif baru yang gw dapet,perspektif gw dapet,,unknown,
UgxE-NYtOgzC3x0mUR14AaABAg,salut uzbekistan,salut uzbekistan,,unknown,
UgxRy3IDElnTE1JmAI94AaABAg,ngamuk,ngamuk,,unknown,
UgyhEqst5JWchmh9H4F4AaABAg,wak bisa ae nih untuk di videonya sebutan nya,wak ae nih video sebut nya,,unknown,
UgxGR9CuKlC5oaE5ND14AaABAg,forza italia,forza italia,,unknown,
UgzwU93piVOLlhq7UKN4AaABAg,kalau indo tidak msk kepiala dunia maka jln satu nya hrs jd tuan rmh pada atau,indo msk piala dunia jln nya hrs jd tuan rmh,,unknown,
Ugz_y0LjZPKyW2PzbM54AaABAg,raditya dika hahaha,raditya dika hahaha,,unknown,
UgzQcNkFOxuu_M23YK54AaABAg,slotnya kan nambah jadi banyak kejutan dong,slotnya nambah kejut,,unknown,
UgxI8liT3xs0iXIKUxd4AaABAg,yordania russia pun di tahan imbang,yordania russia tahan imbang,,unknown,
UgwJEBy7yM9UhM8heTh4AaABAg,usbekk akan memberi kejutan,usbekk kejut,,unknown,
UgzLH60PsCwL83iwW7d4AaABAg,akan kapan mimin bahas sepak bola wanita,mimin bahas sepak bola wanita,,unknown,
UgxdTB0-hH20-mR6MXJ4AaABAg,anjir raditya dika cabang paraguay,anjir raditya dika cabang paraguay,,unknown,
UgwJeEcJYi7Gu6wZDoF4AaABAg,almiron mirip raditia dika,almiron raditia dika,,unknown,
UgwDGTpI8HbpteasO2F4AaABAg,maroko ngeri wak,maroko ngeri wak,,unknown,
UgwMP0aJj1mc8_RjICR4AaABAg,ingat maroko ingat ennesri,maroko ennesri,,unknown,
UgziazoH6UUXG6OSAa94AaABAg,jagoku spanyol min,jago spanyol min,,unknown,
Ugxt2BiB3q4ESASh_st4AaABAg,ternyata bang radit orang paraguay,bang radit orang paraguay,,unknown,
Ugzd-4CNF1KdlR57ygJ4AaABAg,letsgo iran,letsgo iran,,unknown,
UgxWZCH19ZW2dzQXVkd4AaABAg,bjir min komenya judol semua min,bjir min komenya judol min,,unknown,
UgwxO2YoKSB0xbIVNil4AaABAg,cape verde,cape verde,,unknown,
UgxH4B2asok6yohw8r14AaABAg,njir raditya dika di naturalisasi paraguay,njir raditya dika naturalisasi paraguay,,unknown,
Ugz7lfcQy_nM6h3UoXR4AaABAg,tournamen sub konfederasi aff ajiigh,tournamen sub konfederasi aff ajiigh,,unknown,
Ugxgwb66Sh6s2pYNl1p4AaABAg,lulusan pondok pesantren mana min,lulus pondok pesantren min,,unknown,
UgwiwBL-nXflT7BSvl14AaABAg,bukanya fiks sekarang komen ini,buka fiks komen,,unknown,
Ugxq0TgrX5QwOp4rn0N4AaABAg,uzbekistan dibilang club duh narasinya belepotan,uzbekistan bilang club duh narasi belepotan,,unknown,
UgzrND8a7yEXge3h8vd4AaABAg,kok gaada suaranya,gaada suara,,unknown,
Ugwl6jSt415r2_3K6LF4AaABAg,ayo brazil,ayo brazil,positive_support,unknown,
Ugy9eg4S0KSV06u0vyB4AaABAg,raditya dika,raditya dika,,unknown,
UgzP5hUNhiJWc2yWhgV4AaABAg,mak ada raditya dika,mak raditya dika,,unknown,
Ugx_PqJ_oM0W5Kd3dZF4AaABAg,sampah,sampah,,unknown,
UgxSE37l3riaQOi79Gd4AaABAg,raditya dika,raditya dika,,unknown,
Ugx5gkkAfqjSi6ulwCx4AaABAg,belum ada soalnya indonesia belum pasti lolos,indonesia lolos,patriotic_sadness,unknown,
Ugy3f_U01yilzpWIswV4AaABAg,anjir narasinya nyinggung indosia klo bukan darah belanda mana bisa kita sampai sini,anjir narasi nyinggung indosia klo darah belanda,,unknown,
UgwTXuoiZgxq1lxInhZ4AaABAg,raditya dika,raditya dika,,unknown,
Ugw30CZpLvtjM8aLPV14AaABAg,go jepang,go jepang,,unknown,
Ugwv2KB-ZOdzPcJYEGZ4AaABAg,akan kapan mimin bahas sepak bola wanita,mimin bahas sepak bola wanita,,unknown,
UgzDg3rHD5QwBz7mp1V4AaABAg,akan kapan mimin bahas sepak bola wanita,mimin bahas sepak bola wanita,,unknown,
UgzLa5bK2Gq1bZam9hh4AaABAg,akan kapan mimin bahas sepak bola wanita,mimin bahas sepak bola wanita,,unknown,
UgzDfh3cmPq1QRKS6BZ4AaABAg,akan kapan mimin bahas sepak bola wanita,mimin bahas sepak bola wanita,,unknown,
UgzrbsRN3amhlWDWvQB4AaABAg,jangan lupa marocco punya brahim diaz,lupa marocco brahim diaz,,unknown,
UgwQ3s6tdKfj4icfDsR4AaABAg,mangats bang radit wkwkwk,mangats bang radit wkwkwk,,unknown,
UgxDq2aRNRo0qeCH7yZ4AaABAg,woilah raditya dika,woilah raditya dika,,unknown,
UgwDgA35L_ML8VJ1eU54AaABAg,bismillah loloss,bismillah loloss,,unknown,
UgzsIzIO8DRYNVI3jCR4AaABAg,raditya dika,raditya dika,,unknown,
UgyfUhvRayT0yXarOud4AaABAg,raditya dika,raditya dika,,unknown,
Ugxs8MbnNrVK_f08ocJ4AaABAg,uzbekistan akan buat kejutan di fiala dunia,uzbekistan kejut fiala dunia,,unknown,
UgxDDRXxmqV9i1a2fCZ4AaABAg,uzbekistan sama maroko si yang mungkin bakal mengejutkan lagi di edisi pildun nanti,uzbekistan maroko si kejut edisi pildun,,unknown,
UgzL7vZW84GqpIJOHmJ4AaABAg,menanti tanjung verde,tanjung verde,,unknown,
UgxzEh2r6Oj112A-CZ54AaABAg,banyak perspektif baru yang gw dapet,perspektif gw dapet,,unknown,
UgxE-NYtOgzC3x0mUR14AaABAg,salut uzbekistan,salut uzbekistan,,unknown,
UgxRy3IDElnTE1JmAI94AaABAg,ngamuk,ngamuk,,unknown,
Ugx8SfSw_vLOoOpwRhd4AaABAg,tapi itu biasa bagi itali terseok seok diawal tapi kedepannya akn sepak bola menyerang karena ini adalah team favoritku dari zaman ke zaman,itali seok seok awal depan akn sepak bola serang team favorit zaman zaman,,unknown,
UgxOEbNUMdm7I0VGXdd4AaABAg,congrats portugal team champions eruro cr humble footballer legend forever aramaiti mantap mantul perfect beautiful wonderful,congrats portugal team champions eruro cr humble footballer legend forever aramaiti mantap mantul perfect beautiful wonderful,,unknown,
UgwESt7DuKEMAvLP1A94AaABAg,italy bukan italy dulu sekarang italy liga bri,italy italy italy liga bri,,unknown,
UgzilP23yuti-4vY95t4AaABAg,lulus italia,lulus italia,,unknown,
UgxLw_5scPslgNrLbsZ4AaABAg,beda banget italy liganya sebelum mantep tuh,beda banget italy liga mantep tuh,,unknown,
Ugy-N2U__keks7BWEal4AaABAg,italia semangat,italia semangat,positive_support,unknown,
UgwKeXqIdDpQoDqj4ot4AaABAg,norwegia prtndingan italia baru prtndingan kurang inpormasi min masih tahun min,norwegia prtndingan italia prtndingan inpormasi min min,,unknown,
UgygAnbZrxzlX2A5wrR4AaABAg,mudah an italia tidak lagi masuk piala dunia untuk yang ketiga kalinya berturut turut hetrik tidak masuk piala dunia,mudah an italia masuk piala dunia tiga kali hetrik masuk piala dunia,,unknown,
UgxIF9RmTFZf06Tj6P54AaABAg,ada playoff,playoff,future_hope,unknown,
UgynfxbzvzPzVXqnOoZ4AaABAg,remember piala dunia portugal,remember piala dunia portugal,,unknown,
UgxWN-RC7w9a8uUCPLd4AaABAg,italia yang dulu bukan lah yang sekarang,italia,,unknown,
UgzLoPuCb4BtnCEkFn54AaABAg,gila admin ni orang baru dua laga ya la poin nya,gila admin ni orang laga la poin nya,,unknown,
UgwElqTLtTLYP9qjnEV4AaABAg,portugal,portugal,,unknown,
UgwFxurUOm3WLFmzzEV4AaABAg,terlalu banyak komen admin ini,komen admin,,unknown,
Ugx-nf9qCdfs4pcg3X54AaABAg,kenoha ngah punya otak berfikir secara kritis,kenoha ngah otak berfikir kritis,,unknown,
Ugwgzmsb2EDF-StZGtl4AaABAg,italia masih menjalani laga yang lain udah,italia jalan laga udah,,unknown,
UgwvDtSWayyV5v0wh4R4AaABAg,adu kuwat skel kebruntungan,adu kuwat skel kebruntungan,,unknown,
Ugyd6lWybxw8l_p5F5J4AaABAg,ayo belgia,ayo belgia,positive_support,unknown,
UgznFgJJnyrfzzyAzRF4AaABAg,sala satu nya jerman pun terancam,sala nya jerman ancam,,unknown,
UgzuLhvnxHmpNIxiCbB4AaABAg,italia kalo nanti mathc ke keok tamat,italia kalo mathc keok tamat,,unknown,
UgzU2sSf1kxzTXXUuYt4AaABAg,baru jg maen ngomong ny udh macem,jg maen ngomong ny udh macem,,unknown,
UgzSRavSe393yTeNxsV4AaABAg,terlalu banyak omon omon,omon omon,,unknown,
UgyEDb03Pj-RuH28mXh4AaABAg,ora jelas beritane,ora beritane,,unknown,
UgwXZGDnnXUABfWd-HN4AaABAg,italia gagal,italia gagal,negative_criticism,unknown,
UgzXJo4sV0uKXsuW1qB4AaABAg,itali tidak mungkin masuk piala dunia,itali masuk piala dunia,,unknown,
UgxDg_9u8Rknb6wCwj54AaABAg,admin karep dewe ora jelas,admin karep dewe ora,,unknown,
Ugx0yYNTL4qDKxnnd094AaABAg,adminya ngaco ini,adminya ngaco,,unknown,
UgyaRJMrPdIUeXPFzRd4AaABAg,wkwkwkwkwk konten apaan ini,wkwkwkwkwk konten,,unknown,
UgwgNtm57y4AEDHJFUF4AaABAg,dunia biru taik,dunia biru taik,,unknown,
UgzV92XxHG0NoUB7F0h4AaABAg,prediksi yang kepagian,prediksi pagi,,unknown,
UgwM2ZKE1m8sh2m-Bdl4AaABAg,channel menyesatkan,channel sesat,,unknown,
Ugx8SfSw_vLOoOpwRhd4AaABAg,tapi itu biasa bagi itali terseok seok diawal tapi kedepannya akn sepak bola menyerang karena ini adalah team favoritku dari zaman ke zaman,itali seok seok awal depan akn sepak bola serang team favorit zaman zaman,,unknown,
UgxOEbNUMdm7I0VGXdd4AaABAg,congrats portugal team champions eruro cr humble footballer legend forever aramaiti mantap mantul perfect beautiful wonderful,congrats portugal team champions eruro cr humble footballer legend forever aramaiti mantap mantul perfect beautiful wonderful,,unknown,
UgwESt7DuKEMAvLP1A94AaABAg,italy bukan italy dulu sekarang italy liga bri,italy italy italy liga bri,,unknown,
UgzilP23yuti-4vY95t4AaABAg,lulus italia,lulus italia,,unknown,
UgxLw_5scPslgNrLbsZ4AaABAg,beda banget italy liganya sebelum mantep tuh,beda banget italy liga mantep tuh,,unknown,
Ugy-N2U__keks7BWEal4AaABAg,italia semangat,italia semangat,positive_support,unknown,
UgwKeXqIdDpQoDqj4ot4AaABAg,norwegia prtndingan italia baru prtndingan kurang inpormasi min masih tahun min,norwegia prtndingan italia prtndingan inpormasi min min,,unknown,
UgygAnbZrxzlX2A5wrR4AaABAg,mudah an italia tidak lagi masuk piala dunia untuk yang ketiga kalinya berturut turut hetrik tidak masuk piala dunia,mudah an italia masuk piala dunia tiga kali hetrik masuk piala dunia,,unknown,
UgxIF9RmTFZf06Tj6P54AaABAg,ada playoff,playoff,future_hope,unknown,
UgynfxbzvzPzVXqnOoZ4AaABAg,remember piala dunia portugal,remember piala dunia portugal,,unknown,
UgxWN-RC7w9a8uUCPLd4AaABAg,italia yang dulu bukan lah yang sekarang,italia,,unknown,
UgzLoPuCb4BtnCEkFn54AaABAg,gila admin ni orang baru dua laga ya la poin nya,gila admin ni orang laga la poin nya,,unknown,
UgwElqTLtTLYP9qjnEV4AaABAg,portugal,portugal,,unknown,
UgwFxurUOm3WLFmzzEV4AaABAg,terlalu banyak komen admin ini,komen admin,,unknown,
Ugx-nf9qCdfs4pcg3X54AaABAg,kenoha ngah punya otak berfikir secara kritis,kenoha ngah otak berfikir kritis,,unknown,
Ugwgzmsb2EDF-StZGtl4AaABAg,italia masih menjalani laga yang lain udah,italia jalan laga udah,,unknown,
UgwvDtSWayyV5v0wh4R4AaABAg,adu kuwat skel kebruntungan,adu kuwat skel kebruntungan,,unknown,
Ugyd6lWybxw8l_p5F5J4AaABAg,ayo belgia,ayo belgia,positive_support,unknown,
UgznFgJJnyrfzzyAzRF4AaABAg,sala satu nya jerman pun terancam,sala nya jerman ancam,,unknown,
UgzuLhvnxHmpNIxiCbB4AaABAg,italia kalo nanti mathc ke keok tamat,italia kalo mathc keok tamat,,unknown,
UgxiAcIF9haCnYXUpHV4AaABAg,mark klock publik enemy,mark klock publik enemy,,unknown,
Ugw9jfjwJlweVY8S-x54AaABAg,njir beckam sama klok ngajarin jay lawak bgt,njir beckam klok ngajarin jay lawak bgt,,unknown,
UgzL7Ve65o7utJFJ3rJ4AaABAg,titipan persib,titip persib,,unknown,
UgzGHG4uGNtNUZtuzYx4AaABAg,arya sinulingga sebagai pemasok petrik sebagai exsekusi,arya sinulingga pasok trik exsekusi,,unknown,
UgzOe1vuNYgRC49oE9x4AaABAg,inilah keinginan si tohir,si tohir,pssi_management,unknown,
UgwVlqjGEsF6e9hqLb14AaABAg,patrick out,patrick out,coaching_staff,unknown,
UgwgLERh1VIR21EpS0l4AaABAg,apakah ini simone mc mnemy part,simone mc mnemy part,,unknown,
UgydYLr9Tzrwbblc6TR4AaABAg,berkat siapa berkat ego eric arya,berkat berkat ego eric arya,,unknown,
UgyI5d832zNq6mVbelV4AaABAg,kalo ada skenario mengatur pertandingan bisa di laporkan ke polisi itu kalo terbukti loh min,kalo skenario atur tanding lapor polisi kalo bukti loh min,,unknown,
UgxtOgdmpDLSmnFCpEp4AaABAg,justin bela kulivert karana sama cinta belanda,justin bela kulivert karana cinta belanda,,unknown,
Ugy0DaquvPpVZs6imM14AaABAg,arya kamandanu sudah beli jerseynya belum,arya kamandanu beli jerseynya,,unknown,
Ugx9bpOzo6_pcg9mhd94AaABAg,yo iki seng jenenge kucing dalm karung,yo iki seng jenenge kucing dalm karung,,unknown,
UgzcofXgpbkuEEI9NdV4AaABAg,malapetakamenghampiri bersama datangya klupert,malapetakamenghampiri datangya klupert,,unknown,
UgxLcAJXi4btaoJv3cV4AaABAg,satu kata buat pssi mampus,pssi mampus,pssi_management,unknown,
UgwHNeeGnQ6C7l9qovV4AaABAg,klok sook kapten buat apa di panggil,klok sook kapten panggil,,unknown,
UgwACmcclL4fNXuLjPJ4AaABAg,marc klok masih dipanggil kocak hahahaha,marc klok panggil kocak hahahaha,,unknown,
UgxQyKy-NvMUAopC6nF4AaABAg,kami merindukan sty,rindu sty,coaching_staff,unknown,
Ugw1SIFPvHmv6MlUScZ4AaABAg,ni si justin perlu di kasih paham sekali,ni si justin kasih paham,,unknown,
UgxiEi0J8EtDgE4dpaB4AaABAg,king indo nih boss,king indo nih boss,,unknown,
Ugws1D4sKsXOeY49Ak14AaABAg,dan terjadi lagi kisah lama yang terulang kembali,kisah ulang,,unknown,
Ugyo-I99f4Es_jSS1Ih4AaABAg,gua yakin pasti ada perjudian di balik layar,gua judi layar,,unknown,
UgwMXgPKTGs6nxRb_C54AaABAg,klopret minggat,klopret minggat,,unknown,
UgwBdQ9AcMd9hU7eQSZ4AaABAg,klivert out,klivert out,,unknown,
Ugz6_mruUAb337IYg3V4AaABAg,bersyukur bersyukur kepada nya,syukur syukur nya,,unknown,
UgzZnmiLmLLKnDIjAot4AaABAg,bravo timnasku smg bisa melangkah lbh jauh m,bravo timnasku smg lang lbh m,positive_support,unknown,
UgzLLplHFbeVqfLmHAB4AaABAg,emang terbaik emang termantap dan juga terbaik nylot di alexis,emang baik emang mantap baik nylot alexis,,unknown,
Ugztrcod2waZtYX3uG94AaABAg,turut prihatin,prihatin,,unknown,
UgwxWzJ8HkyvEvvjBoN4AaABAg,belanda spanyol argentina,belanda spanyol argentina,,unknown,
UgyJTvLa50LIdpnbSph4AaABAg,clear informatif,clear informatif,,unknown,
UgxL8qAGeFBM9JOCtRN4AaABAg,komentar judol sangat meresahkan gess cape mimin ngapusinnya,komentar judol resah gess cape mimin ngapusinnya,,unknown,
Ugw2DSeU1Mcn7rNbfGd4AaABAg,argrntina masih ikut babak play of,argrntina babak play of,,unknown,
UgxGsQDmCreqDb6SwP14AaABAg,argentina masih ikut babak play of,argentina babak play of,,unknown,
UgyH_E7KqlG5wps3lkh4AaABAg,eropa kelompok umur sebagai uji coba yang penting senior,eropa kelompok umur uji coba senior,,unknown,
Ugy0pqXh3x01YUk7CBp4AaABAg,waduuh snior kita blnda ga lokos,waduuh snior blnda ga lokos,,unknown,
Ugy0rVQP1N6VrUNPXdB4AaABAg,qotor dadi tuan rumah mbok yo genti negoro liyane panggah kotor ae,qotor dadi tuan rumah mbok yo genti negoro liyane panggah kotor ae,,unknown,
UgyTnqYKhMPKnFYdClZ4AaABAg,menyala u,nyala u,,unknown,
UgzmO7Vj8iCEryD_u7p4AaABAg,no malaysia,no malaysia,,unknown,
UgytD1QXyA1qW7R6xyR4AaABAg,maaf pusat belanda kami akan mewakili kalian ya,maaf pusat belanda wakil,,unknown,
UgyaqzY0zQeCOTTIjYh4AaABAg,mereka berada di group yang berat tidak seperti grup di asia,group berat grup asia,,unknown,
UgzPc4ttZ3Y9JRGq9GB4AaABAg,woi argentina loloss bos,woi argentina loloss bos,,unknown,
Ugw_MXJxJHZZVqNZxWh4AaABAg,argentina lolos,argentina lolos,future_hope,unknown,
UgwDJ-vIUuwvWskewbp4AaABAg,mba min malyngdesh kata nya masuk ke piala dunia ya tidak,mba min malyngdesh nya masuk piala dunia,,unknown,
UgwVe1Ie2anCEDf_38N4AaABAg,malaydesh,malaydesh,,unknown,
UgxwnnzwAnH35Qsqd-x4AaABAg,jng memastikan dulu klo kualifikasi belum tuntus neng jd rancu,jng klo kualifikasi tuntus neng jd rancu,,unknown,
UgzHg3QilinjSi0zYEJ4AaABAg,turut berduka,duka,,unknown,
Ugx5248_hLhbS6-1KdR4AaABAg,coba yamal dimasukin u spanyol,coba yamal dimasukin u spanyol,,unknown,
Ugy7vrXBGzRlch8_R-R4AaABAg,coba deh sekali alexis dijamin makmur wkwk,coba deh alexis jamin makmur wkwk,,unknown,
Ugxk0XK5N7tTzswspZ54AaABAg,piala dunia u pertama kali di selenggarakan tahun brp th ni gelaran pildun u ke brp,piala dunia u kali selenggara brp th ni gelar pildun u brp,,unknown,
